PCSH00057	ASIA	Nitro+衣服套裝	http://zeus.dl.playstation.net/cdn/HP0048/PCSH00057_00/KpnoAZkNATScGYfyiNQkqNVzWihdFBtJTHueXVGEqVYinAcYqtEMvLqFRgwOZIMDRRRudJUVMzwLznHpgUNLCudImTLGPtnEJfllq.pkg	KO5ifR1dQ+d7BACttgCp9gDZbw6239vTyTHYzzUixMUHaLYZPv9pSv8ydygSndsvasmTrL3x62iMD24AAAnvErYA	HP0048-PCSH00057_00-AKIBASNEXTDLC006	2017-11-11 03:14:13	102400	bcdf6c0c1734cafa0f8b15dd8fc5e03e5cefd5bd1d2e19881641c8554d8a1631
PCSH00057	ASIA	M's衣服套裝	http://zeus.dl.playstation.net/cdn/HP0048/PCSH00057_00/hPelLIedatCcmKvSJFYIKBMSdNfGWKaTyIfXLPQQYEfUHFFtTEsKjgfcrAGQUIGxjWMknAPeQZVyudKkUwBLabeMAQECuTOrTRVGC.pkg	KO5ifR1dQ+d7BACttgCp9gDZbw6239vTyTHYzzUixMUHaLY5Pv9x3znS/16tizXxAEO+91HPeaMxPrgBAHN0FCYA	HP0048-PCSH00057_00-AKIBASNEXTDLC007	2017-11-11 03:14:14	102400	b409c25f7e93bee29c8c13ac4a64ca98cc3ee5c4559d9f75852012d0b6be4ce5
PCSH00057	ASIA	Gamers衣服套裝	http://zeus.dl.playstation.net/cdn/HP0048/PCSH00057_00/dVptnjsCpauBJHNuYYZDWkmTvIxAkoJrRWzzKsWlzCIUYNqLoddkeVtHTyUfymbiOtToIqnWFWWJRCtTzlTgUXbGoXJnbRFVAkrfS.pkg	KO5ifR1dQ+d7BACttgCp9gDZbw6239vTyTHYzzUixMXHGeRIPKD4z6s524rarP3NV10LPLXXejTGBzcAABJ9FbkA	HP0048-PCSH00057_00-AKIBASNEXTDLC008	2017-11-11 03:14:14	102400	2d6dc387b77aab14e0e9ff136e27bda8dd84f63d8964962b88b6d2502e69afef
PCSH00057	ASIA	Genshiken衣服套裝	http://zeus.dl.playstation.net/cdn/HP0048/PCSH00057_00/KyqERfNHgJcKzneuYmFehQMlwHGARRhIfoUoDFfpFDEyuUkVkMNGsRIkmbvFxlVHrZRnQXmvywRkZdcrAYpNhiEYuazfMXkgZSLiA.pkg	KO5ifR1dQ+d7BACttgCp9gDZbw6239vTyTHYzzUixMXHGdX5GKCdPya/N9eycKthuXOErJbaaIwPbgAAMLASLQAA	HP0048-PCSH00057_00-AKIBASNEXTDLC009	2017-11-11 03:14:16	102400	85a059f55abeda41888950b5d84ec73caa9c5d23799aa19b4a7c56aad58f0e23
PCSH00057	ASIA	「仙境傳說 奧德賽 ACE」衣服套裝	http://zeus.dl.playstation.net/cdn/HP0048/PCSH00057_00/agDpJRMFnVNvHswZhovdpHzTuguwMiOIfADdHXKmgOqixoNjDbiIQTNFMXVCgnrzgbDgmQgMAxHaTqAOKeudAvcJbPLCtTxfuyaiU.pkg	KO5ifR1dQ+d7BACttgCp9gDZbw6239vTyTHYzzUixMXH2cDQAJ//nA8EfrrhvfL0CYvqfSInW/tHY3xwAwAc4hXC	HP0048-PCSH00057_00-AKIBASNEXTDLC010	2017-11-11 03:14:16	102400	fe6f53517dc4955a86102e490d0851c8983bbf0c46b7c1e3ff72c98538d626b7
PCSH00057	ASIA	「ZERO NO KISEKI」衣服套裝	http://zeus.dl.playstation.net/cdn/HP0048/PCSH00057_00/fQOMqJGeCTuQZtpqgTWapxNMiAlIDgMQkuKluMnbxVtFDPUxgugFYigjcLrpKTEjVjrvKAwOZcyBjoTkwinamxixkHwdjrJGpLFfn.pkg	KO5ifR1dQ+d7BACttgCp9gDZbw6239vTyTHYzzUixMXH2cDQEJ//Hqqd69rqt6Vuo53ytja5Wy9HY3xwAwCswxV/	HP0048-PCSH00057_00-AKIBASNEXTDLC011	2017-11-11 03:14:18	102400	42564ca03aab23272a8d31dfffb36ced42f69d1f32dd0aeba70a2942bc2fb276
PCSH00057	ASIA	「魔界戰記 DISGAEA」武器	http://zeus.dl.playstation.net/cdn/HP0048/PCSH00057_00/ypCCdxsStOgyTUaXYpCKShreSTHbqnhaRyPKrlXXzVRTGOfGnRiWNDlKbDbTxmfXEpzlLnIUKwCleArIryuCdFaYJGTftWoBiDmxh.pkg	KO5ifR1dQ+d7BACttgCp9gDZbw6239vTyTHYzzUixMXH2cDQCJ//VrwoujehWdbdQenPc+53ER6jMT64AQDIHxTy	HP0048-PCSH00057_00-AKIBASNEXTDLC012	2017-11-11 03:14:19	102400	f2576a371612309b35401f7a6bd5178fdb4aa4accb302899e21299a207d69152
PCSH00057	ASIA	「Mega Tokyo Toybox」衣服套裝	http://zeus.dl.playstation.net/cdn/HP0048/PCSH00057_00/agTZsfaGPitVptTDNyiSygjAjrSYXjRcdktJpmelckudmBmvkGPhVTowFQaSkyAPVBrCRiAOpeShcjfUhUTemGjVhMipGMmuEQhuX.pkg	KO5ifR1dQ+d7BACttgCp9gDZbw6239vTyTHYzzUixMXH2cDQGJ//nH79yj17XmqT48S/B5iOaxwZjfHBDQCcRxYN	HP0048-PCSH00057_00-AKIBASNEXTDLC013	2017-11-11 03:14:20	102400	e6b527378eab54937e21d65ab82836485ac796e4b018b77a46bafee4e029fe23
PCSH00057	ASIA	「Hyperdimension Neptune」衣服套裝	http://zeus.dl.playstation.net/cdn/HP0048/PCSH00057_00/rWoSGvnsXOqdeQphfeoZQuNaffiQosZneqtqBlaALNcEtkFupnZhmupNmXvbiZSfuoANcyhIwFzanXNHcArCABVuBqWmxTDSbZlNl.pkg	KO5ifR1dQ+d7BACttgCp9gDZbw6239vTyTHYzzUixMXH2cDQBJ//HLp+xTXlbODYa9js/21lYt1ojA9uAAB30RTF	HP0048-PCSH00057_00-AKIBASNEXTDLC014	2017-11-11 03:14:20	102400	b08348867d2bbaad32ff01410428f715c79543608ea4f7ff132c0ae8af536a8e
PCSH00057	ASIA	「Okayama Denim」襯衫	http://zeus.dl.playstation.net/cdn/HP0048/PCSH00057_00/YqiEfHcNbpUkwahKHzRRzSMpyhbIbIkqRCwdzgZkBpszuZnzJXbQPSVVwgCjfYAcKMHUwpRdxONkzJRmGmubWhxJjNhGYrSxpEVHU.pkg	KO5ifR1dQ+d7BACttgCp9gDZbw6239vTyTHYzzUixMXH2cDQFJ//ivR+zelwXb82Oytmz5E0G4PRGB/cAABCaxSi	HP0048-PCSH00057_00-AKIBASNEXTDLC015	2017-11-11 03:14:21	102400	1c231cac07d77a4c7f35dbd194d8a0271c2d9e09c1fbf7b3c23de4cd09d7aedd
